time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.890235923113,-0.194840707555,15.3606296102,6.20842630457,0.0958349306984,0.0,-1.22285556758,-0.454718301745,4.19110996695,-0.0674582237569,-0.00233367536427,0.0,479.0420935611839,478.4733668377351,476.4915817119507,477.40434353111
2.2800000000000016,-0.965261875047,-0.223401579324,15.6113192813,6.20460150146,0.0955852702276,0.0,-1.27801866982,-0.497644590008,4.16524958461,-0.0572033548443,-0.00809220963797,0.0,415.67310542017117,415.168177695936,414.4577009567764,415.3548063446327
2.3400000000000016,-1.04406684513,-0.254990008608,15.8653497271,6.20080855296,0.0948840371768,0.0,-1.34871887704,-0.555645007933,4.30185015652,-0.0793039672896,-0.0200733858636,0.0,467.96307275320794,467.0295555863316,467.32939432014706,465.6005069893199
2.4000000000000017,-1.126854486,-0.289931233199,16.1249916911,6.19650752285,0.0932886112499,0.0,-1.41074241266,-0.60947211866,4.35262207988,-0.0596649402426,-0.0446590416093,0.0,442.4319294433939,440.40257821480566,440.91223940916257,442.52779172914336
2.4600000000000017,-1.2131479505,-0.328008628985,16.3856984187,6.19285732356,0.0906934803218,0.0,-1.46551155951,-0.660089083746,4.33762173195,-0.0632884028907,-0.0405780549212,0.0,420.7865623624798,421.13858469464185,420.38876757488384,420.0717641070992
2.520000000000002,-1.3030864205,-0.369585423989,16.6498632285,6.18920096075,0.0890552561156,0.0,-1.53220610526,-0.726155365038,4.46730141629,-0.0566145008928,-0.00904487586457,0.0,465.27675787744965,467.73891123357896,466.365440837011,466.88401719641826
2.580000000000002,-1.39700906428,-0.415211435365,16.9218739799,6.18565089127,0.0882817998823,0.0,-1.59845329677,-0.795031533197,4.59910840126,-0.0648352820515,-0.0219764108478,0.0,468.9300939516833,467.92449656175654,468.68316155151143,468.04144523819735
2.640000000000002,-1.49465017992,-0.46478102648,17.1990592852,6.1817673483,0.0866635516714,0.0,-1.65612520644,-0.857636066428,4.64016031574,-0.0645075850686,-0.0395236645793,0.0,442.50512129855457,441.05786188143753,441.2374184609957,441.2613639350515
2.700000000000002,-1.59577784168,-0.518246108386,17.4793306857,6.17772022781,0.0841440288612,0.0,-1.71456684479,-0.924891372049,4.70189650839,-0.0741052171783,-0.0474510151482,0.0,449.2622350936886,448.6179846580041,448.61348856859786,447.8299884137058
2.760000000000002,-1.70054179893,-0.576049386294,17.7653644121,6.17322213853,0.0815563473738,0.0,-1.7772588683,-1.0023053068,4.83192713908,-0.076751374202,-0.0356457070368,0.0,469.1518896170732,470.06675913206067,471.00579133483615,470.7970094340306
2.820000000000002,-1.80883362601,-0.63834220501,18.056903324,6.16816587178,0.0798624924604,0.0,-1.83229764884,-1.0745517425,4.88571015377,-0.106842690866,-0.0164682490073,0.0,446.97414427187977,448.53425990792044,449.6978139448469,447.2471053045603
2.880000000000002,-1.92024447017,-0.704841804462,18.3496577774,6.16200794226,0.0791980076853,0.0,-1.88135805933,-1.14264406964,4.87270626998,-0.0953232581744,-0.00202601171661,0.0,426.63818353304174,427.86979621985154,426.8236151543423,427.79607072373824
2.940000000000002,-2.03469696757,-0.775688210054,18.6428832251,6.1563235062,0.0789990030373,0.0,-1.9337244535,-1.21940907634,4.90120980486,-0.0936008714613,-0.00603211983128,0.0,441.73877693713234,441.40831593705155,440.29813098369124,440.43291298498576
